_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1479,TRIMEGAH PUNDI KAS SYARIAH 2,,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.106,0400","0,00%","0,04%","0,10%","0,39%","0,88%","1,51%","2,11%","2,86%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302.334.644.695,55","273.616.190,73",05-Apr-2023,Agt-2026,,Maks. 2%,,29-Sep-2025,30-Sep-2025,-,-,-,-,07-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861950,15
,1480,TRIMEGAH SAHAM NUSANTARA,IDN000302502,,"Trimegah Asset Management, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Ya,"1.068,0646","-0,77%","-0,84%","0,63%","3,86%","13,43%","-4,81%","-9,80%","0,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.051.441.559.075,85","1.932.880.448,72",04-Sep-2017,Agt-2026,,Maks. 5%,"Rp. 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.101,4345","-0,74%","-0,81%","0,61%","3,74%","12,97%","-4,67%","-9,53%","3,53%",,,,,2026-09-12T12:46:27.861959,15
,1481,TRIMEGAH SEPAK BOLA MERAH PUTIH KELAS A,,,"Trimegah Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.010,7900","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00",14-Feb-2025,Agt-2026,,Maks. 1.5%,,30-Jun-2025,30-Jun-2025,-,-,-,-,11-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.025,7935","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,2026-09-12T12:46:27.861968,15
,1482,TRIMEGAH SEPAK BOLA MERAH PUTIH KELAS B,,,"Trimegah Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.054,4600","-0,06%","-0,01%","-0,20%","0,90%","2,44%","-0,34%","-1,25%","0,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.106.641.201,82","13.351.039,84",14-Feb-2025,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana Trimegah Sepak Bola Merah Putih Kelas B berinvestasi pada efek bersifat utang dan dikategorikan berisiko sedang.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861977,15
,1483,TRIMEGAH SYARIAH ETF EMAS,IDN000597101,,"Trimegah Asset Management, PT",PT Bank HSBC Indonesia,Emas,"Sharia, ETF",IDR,Tidak,"239,5572","-1,24%","-2,89%","-2,50%","-5,28%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.776.333.887,00","227.000.000,00",06-Agt-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000",Reksa Dana Trimegah Syariah ETF Emas berinvestasi pada aset emas dan dikategorikan berisiko Moderat,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861986,15
,1484,TRIMEGAH TERPROTEKSI 19,IDN000457108,,"Trimegah Asset Management, PT","Bank Mandiri, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.033,5831","0,01%","0,09%","0,14%","0,38%","1,13%","1,09%","0,80%","1,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257.674.986.589,24","249.638.674,73",07-Apr-2021,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.105,0631","0,01%","0,09%","0,14%","0,38%","1,13%","2,28%","3,15%","4,60%",,,,,"1.101,8214","0,01%","0,08%","0,13%","0,36%","1,06%","2,13%","2,97%","4,35%",,,,,2026-09-12T12:46:27.861992,15
,1485,TRIMEGAH TERPROTEKSI 23,IDN000475704,,"Trimegah Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.030,7735","0,01%","0,09%","0,14%","-0,37%","0,37%","0,48%","0,45%","0,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"974.829.249.293,68","947.003.784,76",23-Des-2021,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862000,15
,1486,TRIMEGAH TERPROTEKSI 24,IDN000481900,,"Trimegah Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.027,8992","0,02%","0,11%","0,17%","0,48%","1,44%","0,08%","1,21%","0,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.898.381.619.742,13","1.850.000.000,00",15-Jul-2022,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862008,15
,1487,TRIMEGAH TERPROTEKSI 26,IDN000484508,,"Trimegah Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.024,2401","0,02%","0,12%","0,18%","0,02%","1,06%","0,05%","0,76%","0,06%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.656.219.341.625,97","1.620.000.000,00",25-Mei-2022,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862017,15
,1488,TRIMEGAH TERPROTEKSI 28,IDN000491602,,"Trimegah Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.018,2168","0,02%","0,11%","0,17%","-1,08%","-0,14%","0,08%","-0,39%","0,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.118.134.115.867,03","1.100.000.800,00",18-Jan-2023,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862027,15
,1489,TRIMEGAH TERPROTEKSI 29,IDN000521606,,"Trimegah Asset Management, PT","Bank Mandiri, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.007,7148","0,02%","0,11%","0,17%","-0,58%","0,39%","0,12%","0,18%","0,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.657.167.087,35","110.001.000,00",07-Mei-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.109,0985","0,02%","0,11%","0,17%","0,49%","1,47%","2,99%","4,17%","6,04%",,,,,"1.103,7756","0,01%","0,10%","0,16%","0,45%","1,35%","2,75%","3,86%","5,63%",,,,,2026-09-12T12:46:27.862033,15
,1490,TRIMEGAH TERPROTEKSI 31,,,"Trimegah Asset Management, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.010,7905","0,02%","0,11%","0,18%","0,51%","-1,38%","0,12%","-1,64%","0,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"504.496.903.931,04","500.002.000,00",26-Mar-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862041,15
,1491,TRIMEGAH TERPROTEKSI 35,,,"Trimegah Asset Management, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.008,8024","0,02%","0,11%","0,17%","0,49%","0,67%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"507.062.066.692,75","503.501.000,00",26-Mei-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862050,15
,1492,TRIMEGAH TERPROTEKSI 36,IDN000586609,,"Trimegah Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.021,9551","0,02%","0,10%","0,16%","0,44%","1,35%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.372.228.075.226,12","2.325.007.000,00",15-Apr-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862058,15
,1493,TRIMEGAH TERPROTEKSI 37,IDN000596202,,"Trimegah Asset Management, PT","Bank Negara Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.000,0000","0,00%",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,10-Sep-2026,,,,,,,-,-,-,-,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862067,15
,1494,TRIMEGAH TERPROTEKSI DANA BERKALA 11,IDN000495702,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.007,7962","0,02%","0,09%","0,13%","0,59%","-0,67%","-0,61%","-4,84%","-3,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"259.951.087.796,69","258.285.089,72",25-Jan-2023,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862073,15
,1495,TRIMEGAH TERPROTEKSI DANA BERKALA 12,IDN000510708,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.025,9105","0,02%","0,11%","0,18%","0,50%","1,51%","0,04%","1,21%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512.047.739.817,43","500.004.000,00",15-Nov-2023,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862081,15
,1496,TRIMEGAH TERPROTEKSI DANA BERKALA 16,,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.010,7289","0,02%","0,11%","0,17%","0,48%","-1,32%","0,07%","-1,56%","0,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"544.875.773.239,00","540.001.900,00",25-Okt-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862087,15
,1497,TRIMEGAH TERPROTEKSI DANA BERKALA 17,,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.006,3392","0,01%","0,09%","0,14%","-0,94%","-1,02%","0,17%","-0,69%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"753.692.182.633,87","750.001.000,00",17-Sep-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862096,15
,1498,TRIMEGAH TERPROTEKSI DANA BERKALA 18,IDN000580701,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.014,7258","0,01%","0,09%","0,15%","-0,73%","0,08%","1,28%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.803.589.870.608,83","1.780.001.000,00",24-Feb-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862104,15
,1499,TRIMEGAH TERPROTEKSI DANA BERKALA 19,IDN000589603,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.015,5707","0,02%","0,11%","0,17%","0,47%","1,41%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.277.437.396.575,29","1.260.005.000,00",02-Jun-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862110,15
,1500,TRIMEGAH TERPROTEKSI FUTURA XVI RESTRUKTURISASI,IDN000401007,,"Trimegah Asset Management, PT","Bank Negara Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"188,7307","0,00%","0,03%","0,05%","0,13%","0,39%","15,97%","16,38%","15,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.194.657.662,65","107.053.373,04",06-Nov-2019,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.862118,15
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12T12:46:27.862133,15
,1501,TRIMEGAH TERPROTEKSI LESTARI 29,IDN000523107,,"Trimegah Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.019,9682","0,02%","0,11%","0,18%","0,47%","-0,39%","-1,84%","-2,83%","-2,83%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"266.960.649.562,73","262.198.518,68",28-Des-2023,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:37.087419,16
,1502,TRIMEGAH TERPROTEKSI LESTARI 30,,,"Trimegah Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.021,9608","0,01%","0,12%","0,09%","-1,23%","0,19%","-1,79%","-3,05%","-3,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221.285.567.395,07","216.735.000,00",02-Jul-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:37.087440,16
,1503,TRIMEGAH TERPROTEKSI LESTARI 31,,,"Trimegah Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.024,9463","0,32%","-0,44%","-0,74%","-3,02%","-1,62%","-0,62%","-3,33%","-5,77%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"309.761.094.182,90","300.000.000,00",07-Feb-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:37.087453,16
,1504,TRIMEGAH TERPROTEKSI OPTIMA 2,,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"1.049,0000","-0,01%","0,08%","0,05%","0,92%","-0,07%","-2,13%","-3,57%","-4,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199.572.436.923,00","190.350.000,00",08-Nov-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.164,1717","-0,01%","0,08%","0,05%","0,92%","1,76%","1,42%","1,66%","2,15%",,,,,"1.160,0000","-0,01%","0,07%","0,05%","0,83%","1,55%","1,24%","1,46%","1,92%",,,,,2026-09-12T12:46:37.087465,16
,1505,TRIMEGAH TERPROTEKSI OPTIMA 5,,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"1.008,0700","0,00%","0,14%","0,11%","0,62%","0,66%","-1,15%","-0,74%","-1,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.034.613.916,00","32.805.000,00",11-Des-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.074,9849","0,00%","0,14%","0,11%","0,62%","1,98%","1,44%","1,87%","3,72%",,,,,"1.073,0700","0,00%","0,13%","0,10%","0,58%","1,86%","1,35%","1,75%","3,57%",,,,,2026-09-12T12:46:37.087477,16
,1506,TRIMEGAH TERPROTEKSI OPTIMA 6,,,"Trimegah Asset Management, PT","Bank Tabungan Negara (Persero), Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.028,0886","-0,02%","0,08%","0,05%","0,83%","1,00%","-1,95%","-2,15%","0,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201.933.529.066,36","196.513.291,00",09-Jul-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:37.087488,16
,1507,TRIMEGAH TERPROTEKSI PRIMA 25 (RESTRUKTURISASI),IDN000443603,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"424,8574","0,00%","0,00%","-4,31%","-4,32%","-4,35%","-3,97%","-4,00%","-56,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.901.077.004,53","116.894.108,04",02-Mar-2021,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:37.087498,16
,1508,TRIMEGAH TERPROTEKSI PRIMA SYARIAH 2,,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.036,2936","-0,01%","0,08%","0,06%","0,76%","1,14%","-0,87%","-2,25%","-1,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207.142.826.453,24","200.000.000,00",17-Feb-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.137,8761","-0,01%","0,08%","0,06%","0,76%","2,88%","2,56%","2,82%","5,06%",,,,,"1.133,3214","-0,01%","0,08%","0,05%","0,69%","2,64%","2,34%","2,59%","4,75%",,,,,2026-09-12T12:46:37.087510,16
,1509,TRIMEGAH TERPROTEKSI PRIMA SYARIAH 3,,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.043,6136","-0,01%","0,10%","0,08%","0,33%","1,65%","-1,73%","-2,95%","-2,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.343.819.917,42","73.213.000,00",12-Nov-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.160,1780","-0,01%","0,10%","0,08%","0,33%","3,50%","1,90%","2,39%","4,82%",,,,,"1.154,6136","-0,01%","0,09%","0,07%","0,30%","3,17%","1,64%","2,10%","4,42%",,,,,2026-09-12T12:46:37.087521,16
,1510,TRIMEGAH TERPROTEKSI PRIMA SYARIAH 4,,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.040,9250","-0,16%","-0,05%","-0,08%","0,71%","1,80%","1,00%","2,26%","1,83%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.671.849.975,15","103.351.000,00",22-Agt-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.151,7226","-0,16%","-0,05%","-0,08%","0,71%","7,81%","8,91%","10,27%","12,66%",,,,,"1.104,1883","-0,15%","-0,05%","-0,08%","0,67%","3,46%","4,47%","5,75%","8,01%",,,,,2026-09-12T12:46:37.087532,16
,1511,TRIMEGAH TERPROTEKSI PRIMA XXIII RESTRUKTURISASI,IDN000405800,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"191,7400","0,01%","0,03%","0,05%","0,13%","0,38%","15,69%","16,09%","15,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.519.501.793,00","70.541.000,00",26-Nov-2019,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"197,0994","0,01%","0,03%","0,05%","0,13%","0,38%","16,71%","17,12%","17,73%",,,,,"196,0774","0,01%","0,03%","0,05%","0,12%","0,37%","16,28%","16,68%","17,28%",,,,,2026-09-12T12:46:37.087543,16
,1512,TRIMEGAH TERPROTEKSI SYARIAH,IDN000506201,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.015,9795","0,01%","0,09%","0,14%","0,01%","0,03%","0,07%","0,22%","0,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"533.813.974.496,67","526.177.200,41",07-Jun-2023,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.081,2484","0,01%","0,09%","0,14%","0,41%","1,62%","2,06%","3,02%","4,10%",,,,,"1.079,0835","0,01%","0,09%","0,14%","0,38%","1,15%","1,96%","2,88%","3,92%",,,,,2026-09-12T12:46:37.087554,16
,1513,TRIMEGAH TERPROTEKSI SYARIAH 2,IDN000521705,,"Trimegah Asset Management, PT","Bank Mandiri, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.034,7198","0,02%","0,10%","0,16%","0,46%","-1,04%","0,40%","-0,77%","0,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.473.099.461,73","30.466.268,52",06-Mei-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.160,3771","0,02%","0,10%","0,16%","0,46%","-1,04%","0,40%","8,79%","10,66%",,,,,"1.081,7519","0,01%","0,10%","0,16%","0,44%","-0,99%","0,39%","1,47%","3,18%",,,,,2026-09-12T12:46:37.087566,16
,1514,TRIMEGAH TERPROTEKSI SYARIAH 3,IDN000526209,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.042,2585","0,02%","0,10%","0,16%","-0,48%","-0,28%","0,08%","0,46%","0,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.820.738.082,01","80.553.087,10",16-Mei-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.116,7866","0,02%","0,10%","0,16%","0,46%","1,78%","2,53%","3,69%","5,13%",,,,,"1.113,8136","0,01%","0,10%","0,15%","0,43%","1,33%","2,39%","3,51%","4,90%",,,,,2026-09-12T12:46:37.087577,16
,1515,TRIMEGAH TERPROTEKSI SYARIAH 5,,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.025,5834","0,02%","0,11%","0,18%","0,01%","0,01%","0,03%","0,19%","0,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"517.018.189.895,12","505.001.000,00",16-Apr-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.076,7946","0,02%","0,11%","0,18%","0,49%","1,97%","2,49%","3,66%","5,17%",,,,,"1.075,3629","0,02%","0,11%","0,17%","0,47%","1,42%","2,40%","3,54%","5,03%",,,,,2026-09-12T12:46:37.087588,16
